date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice,admin1_registry,admin2_registry,year_month,exchange_rate,year,producer_price_index,price_spread,price_scaled,month,month_sin,month_cos,fx_scaled,spread_scaled
2006-01-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,21.4,23.26,UPPER WEST,WA MUNICIPAL,2006-01,0.90815363,2006,959831.84375,-959810.44375,0.057550644567219145,1,0.49999999999999994,0.8660254037844387,0.0,1.0833806197929619e-05
2006-02-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,21.4,23.26,UPPER WEST,WA MUNICIPAL,2006-02,0.90870828,2006,959831.84375,-959810.44375,0.057550644567219145,2,0.8660254037844386,0.5000000000000001,4.559449278107586e-05,1.0833806197929619e-05
2006-03-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,21.4,23.26,UPPER WEST,WA MUNICIPAL,2006-03,0.9100055,2006,959831.84375,-959810.44375,0.057550644567219145,3,1.0,6.123233995736766e-17,0.00015223126899217843,1.0833806197929619e-05
2006-04-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,18.74,20.37,UPPER WEST,WA MUNICIPAL,2006-04,0.910781,2006,959831.84375,-959813.10375,0.049896408839779,4,0.8660254037844387,-0.4999999999999998,0.0002159805327652392,8.06285192034295e-06
2006-05-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,17.85,19.4,UPPER WEST,WA MUNICIPAL,2006-05,0.91162705,2006,959831.84375,-959813.99375,0.04733540515653775,5,0.49999999999999994,-0.8660254037844387,0.00028552929435803065,7.135728120721829e-06
2006-06-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,19.65,21.36,UPPER WEST,WA MUNICIPAL,2006-06,0.9145733,2006,959831.84375,-959812.19375,0.05251496316758747,6,1.2246467991473532e-16,-1.0,0.0005277230640439168,9.010809962739508e-06
2006-08-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,15.15,16.47,UPPER WEST,WA MUNICIPAL,2006-08,0.91768017,2006,959831.84375,-959816.69375,0.03956606813996317,8,-0.8660254037844385,-0.5000000000000004,0.0007831204530041186,4.323105357806334e-06
2006-09-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,14.73,16.01,UPPER WEST,WA MUNICIPAL,2006-09,0.92038793,2006,959831.84375,-959817.11375,0.038357504604051566,9,-1.0,-1.8369701987210297e-16,0.001005709371732888,3.885586261409557e-06
2006-10-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,14.75,16.03,UPPER WEST,WA MUNICIPAL,2006-10,0.92101198,2006,959831.84375,-959817.09375,0.03841505524861878,10,-0.8660254037844386,0.5000000000000001,0.001057008827642092,3.906420504073971e-06
2006-11-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,14.3,15.54,UPPER WEST,WA MUNICIPAL,2006-11,0.92112518,2006,959831.84375,-959817.54375,0.03712016574585635,11,-0.5000000000000004,0.8660254037844384,0.0010663143294591254,3.4376500436250623e-06
2007-03-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,17.9,19.46,UPPER WEST,WA MUNICIPAL,2007-03,0.9245886,2007,914165.76875,-914147.86875,0.047479281767955794,3,1.0,6.123233995736766e-17,0.0013510215830206118,0.047578092272436256
2007-04-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,17.9,19.46,UPPER WEST,WA MUNICIPAL,2007-04,0.92553528,2007,914165.76875,-914147.86875,0.047479281767955794,4,0.8660254037844387,-0.4999999999999998,0.0014288425411491529,0.047578092272436256
2007-06-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,14.3,15.54,UPPER WEST,WA MUNICIPAL,2007-06,0.92637973,2007,914165.76875,-914151.46875,0.03712016574585635,6,1.2246467991473532e-16,-1.0,0.0014982597762144972,0.04757434210875233
2007-08-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,19.65,21.13,UPPER WEST,WA MUNICIPAL,2007-08,0.9298,2007,914165.76875,-914146.11875,0.05251496316758747,8,-0.8660254037844385,-0.5000000000000004,0.0017794199237388258,0.04757991526867145
2007-10-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,24.11,25.65,UPPER WEST,WA MUNICIPAL,2007-10,0.9419,2007,914165.76875,-914141.6587500001,0.06534875690607735,10,-0.8660254037844386,0.5000000000000001,0.002774089287573958,0.04758456130479094
2007-11-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,27.38,28.52,UPPER WEST,WA MUNICIPAL,2007-11,0.9526,2007,914165.76875,-914138.38875,0.07475828729281767,11,-0.5000000000000004,0.8660254037844384,0.0036536729398909673,0.04758796770347051
2007-12-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,25.0,26.32,UPPER WEST,WA MUNICIPAL,2007-12,0.9591,2007,914165.76875,-914140.76875,0.0679097605893186,12,-2.4492935982947064e-16,1.0,0.004187999457653635,0.04758548842859056
2008-01-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,27.68,29.14,UPPER WEST,WA MUNICIPAL,2008-01,0.9686,2008,449.01,-421.33,0.07562154696132596,1,0.49999999999999994,0.8660254037844387,0.004968938214383711,0.9994181152273964
2008-02-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,28.57,29.76,UPPER WEST,WA MUNICIPAL,2008-02,0.972,2008,449.01,-420.44,0.07818255064456721,2,0.8660254037844386,0.5000000000000001,0.005248432085213417,0.9994190423511962
2008-03-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,32.73,34.09,UPPER WEST,WA MUNICIPAL,2008-03,0.9755,2008,449.01,-416.28,0.09015308471454879,3,1.0,6.123233995736766e-17,0.005536146364008704,0.9994233758736752
2008-04-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,33.55,33.89,UPPER WEST,WA MUNICIPAL,2008-04,0.9796,2008,449.01,-415.46,0.09251266114180477,4,0.8660254037844387,-0.4999999999999998,0.005873183090597464,0.9994242300776255
2008-05-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,40.2,41.44,UPPER WEST,WA MUNICIPAL,2008-05,0.9931,2008,449.01,-408.81,0.11164825046040515,5,0.49999999999999994,-0.8660254037844387,0.006982938165950706,0.9994311574633193
2008-06-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,46.43,43.26,UPPER WEST,WA MUNICIPAL,2008-06,1.0109,2008,449.01,-402.58,0.1295752762430939,6,1.2246467991473532e-16,-1.0,0.00844617078382387,0.9994376473299168
2008-08-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,54.86,47.7,UPPER WEST,WA MUNICIPAL,2008-08,1.0804,2008,449.01,-394.15,0.15383287292817677,8,-0.8660254037844385,-0.5000000000000004,0.014159354319901687,0.9994464289632099
2008-11-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,41.0,34.45,UPPER WEST,WA MUNICIPAL,2008-11,1.165,2008,449.01,-408.01,0.11395027624309391,11,-0.5000000000000004,0.8660254037844384,0.021113819458782032,0.9994319908330269
2009-01-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,41.42,32.36,UPPER WEST,WA MUNICIPAL,2009-01,1.2394,2009,504.695,-463.275,0.11515883977900551,1,0.49999999999999994,0.8660254037844387,0.027229802985173246,0.9993744206119184
2009-02-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,46.43,33.81,UPPER WEST,WA MUNICIPAL,2009-02,1.3069,2009,504.695,-458.265,0.1295752762430939,2,0.8660254037844386,0.5000000000000001,0.03277857836193947,0.9993796395897118
2009-04-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,42.86,30.18,UPPER WEST,WA MUNICIPAL,2009-04,1.384,2009,504.695,-461.835,0.1193024861878453,4,0.8660254037844387,-0.4999999999999998,0.03911651290340133,0.9993759206773919
2009-05-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,47.5,32.76,UPPER WEST,WA MUNICIPAL,2009-05,1.4105,2009,504.695,-457.195,0.13265423572744012,5,0.49999999999999994,-0.8660254037844387,0.04129492101427994,0.9993807542216956
2009-06-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,50.5,34.12,UPPER WEST,WA MUNICIPAL,2009-06,1.442,2009,504.695,-454.195,0.141286832412523,6,1.2246467991473532e-16,-1.0,0.04388434952343749,0.9993838793580989
2009-07-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,42.86,28.77,UPPER WEST,WA MUNICIPAL,2009-07,1.4611,2009,504.695,-461.835,0.1193024861878453,7,-0.4999999999999997,-0.8660254037844388,0.04545444744486321,0.9993759206773919
2009-08-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,44.3,30.14,UPPER WEST,WA MUNICIPAL,2009-08,1.4709,2009,504.695,-460.395,0.12344613259668506,8,-0.8660254037844385,-0.5000000000000004,0.04626004742549002,0.9993774207428655
2009-09-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,33.93,23.24,UPPER WEST,WA MUNICIPAL,2009-09,1.4605,2009,504.695,-470.765,0.09360612338858194,9,-1.0,-1.8369701987210297e-16,0.045405124997069723,0.9993666181880315
2009-10-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,36.75,25.52,UPPER WEST,WA MUNICIPAL,2009-10,1.4541,2009,504.695,-467.945,0.10172076427255984,10,-0.8660254037844386,0.5000000000000001,0.04487901888727262,0.9993695558162506
2009-11-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,36.75,25.7,UPPER WEST,WA MUNICIPAL,2009-11,1.4413,2009,504.695,-467.945,0.10172076427255984,11,-0.5000000000000004,0.8660254037844384,0.04382680666767845,0.9993695558162506
2009-12-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,36.75,25.88,UPPER WEST,WA MUNICIPAL,2009-12,1.4354,2009,504.695,-467.945,0.10172076427255984,12,-2.4492935982947064e-16,1.0,0.04334180259770924,0.9993695558162506
2010-01-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,37.2,26.38,UPPER WEST,WA MUNICIPAL,2010-01,1.4295,2010,512.295,-475.09499999999997,0.10301565377532228,1,0.49999999999999994,0.8660254037844387,0.04285679852774005,0.9993621075744895
2010-03-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,37.5,26.41,UPPER WEST,WA MUNICIPAL,2010-03,1.4271,2010,512.295,-474.79499999999996,0.10387891344383056,3,1.0,6.123233995736766e-17,0.04265950873656614,0.9993624200881298
2010-05-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,36.0,25.35,UPPER WEST,WA MUNICIPAL,2010-05,1.4206,2010,512.295,-476.29499999999996,0.09956261510128912,5,0.49999999999999994,-0.8660254037844387,0.04212518221880347,0.9993608575199282
2010-06-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,36.0,25.17,UPPER WEST,WA MUNICIPAL,2010-06,1.4225,2010,512.295,-476.29499999999996,0.09956261510128912,6,1.2246467991473532e-16,-1.0,0.04228136997014949,0.9993608575199282
2010-07-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,35.74,24.48,UPPER WEST,WA MUNICIPAL,2010-07,1.4324,2010,512.295,-476.55499999999995,0.09881445672191529,7,-0.4999999999999997,-0.8660254037844388,0.04309519035874185,0.9993605866747733
2010-09-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,37.5,26.22,UPPER WEST,WA MUNICIPAL,2010-09,1.4332,2010,512.295,-474.79499999999996,0.10387891344383056,9,-1.0,-1.8369701987210297e-16,0.0431609536224665,0.9993624200881298
2010-10-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,38.4,27.04,UPPER WEST,WA MUNICIPAL,2010-10,1.4304,2010,512.295,-473.895,0.10646869244935542,10,-0.8660254037844386,0.5000000000000001,0.042930782199430265,0.9993633576290508
2010-11-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,39.5,27.43,UPPER WEST,WA MUNICIPAL,2010-11,1.4333,2010,512.295,-472.79499999999996,0.10963397790055247,11,-0.5000000000000004,0.8660254037844384,0.04316917403043208,0.9993645035123987
2011-01-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,37.2,25.08,UPPER WEST,WA MUNICIPAL,2011-01,1.4644,2011,564.855,-527.655,0.10301565377532228,1,0.49999999999999994,0.8660254037844387,0.04572572090772732,0.9993073551847046
2011-02-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,32.0,21.19,UPPER WEST,WA MUNICIPAL,2011-02,1.51,2011,564.855,-532.855,0.0880524861878453,2,0.8660254037844386,0.5000000000000001,0.04947422694003162,0.9993019382816056
2011-03-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,43.0,28.1,UPPER WEST,WA MUNICIPAL,2011-03,1.5155,2011,564.855,-521.855,0.11970534069981582,3,1.0,6.123233995736766e-17,0.0499263493781385,0.9993133971150842
2011-04-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,42.0,27.81,UPPER WEST,WA MUNICIPAL,2011-04,1.5177,2011,564.855,-522.855,0.11682780847145487,4,0.8660254037844387,-0.4999999999999998,0.05010719835338126,0.9993123554029498
2011-05-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,43.0,28.48,UPPER WEST,WA MUNICIPAL,2011-05,1.5066,2011,564.855,-521.855,0.11970534069981582,5,0.49999999999999994,-0.8660254037844387,0.04919473306920191,0.9993133971150842
2011-06-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,53.0,35.1,UPPER WEST,WA MUNICIPAL,2011-06,1.5064,2011,564.855,-511.855,0.14848066298342538,6,1.2246467991473532e-16,-1.0,0.04917829225327075,0.9993238142364284
2011-07-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,55.0,36.42,UPPER WEST,WA MUNICIPAL,2011-07,1.508,2011,564.855,-509.855,0.1542357274401473,7,-0.4999999999999997,-0.8660254037844388,0.049309818780720036,0.9993258976606972
2011-08-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,59.67,39.0,UPPER WEST,WA MUNICIPAL,2011-08,1.5099,2011,564.855,-505.185,0.16767380294659298,8,-0.8660254037844385,-0.5000000000000004,0.04946600653206605,0.9993307624563649
2011-09-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,64.0,40.76,UPPER WEST,WA MUNICIPAL,2011-09,1.5228,2011,564.855,-500.855,0.1801335174953959,9,-1.0,-1.8369701987210297e-16,0.050526439159625805,0.999335273069907
2011-10-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,60.5,36.97,UPPER WEST,WA MUNICIPAL,2011-10,1.5473,2011,564.855,-504.355,0.17006215469613256,10,-0.8660254037844386,0.5000000000000001,0.05254043911119281,0.9993316270774365
2011-11-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,55.25,34.32,UPPER WEST,WA MUNICIPAL,2011-11,1.5608,2011,564.855,-509.605,0.15495511049723754,11,-0.5000000000000004,0.8660254037844384,0.053650194186546055,0.9993261580887308
2011-12-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,56.4,34.39,UPPER WEST,WA MUNICIPAL,2011-12,1.5781,2011,564.855,-508.45500000000004,0.15826427255985262,12,-2.4492935982947064e-16,1.0,0.05507232476459133,0.9993273560576854
2012-01-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,63.0,36.77,UPPER WEST,WA MUNICIPAL,2012-01,1.6114,2012,63.480000000000004,-0.480000000000004,0.17725598526703495,1,0.49999999999999994,0.8660254037844387,0.057809720617129315,0.999856519779166
2012-02-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,59.5,35.0,UPPER WEST,WA MUNICIPAL,2012-02,1.6705,2012,63.480000000000004,-3.980000000000004,0.1671846224677716,2,0.8660254037844386,0.5000000000000001,0.06266798172478687,0.9998528737866955
2012-03-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,60.2,34.8,UPPER WEST,WA MUNICIPAL,2012-03,1.6998,2012,63.480000000000004,-3.280000000000001,0.16919889502762428,3,1.0,6.123233995736766e-17,0.06507656125870169,0.9998536029851897
2012-05-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,68.0,35.79,UPPER WEST,WA MUNICIPAL,2012-05,1.841,2012,63.480000000000004,4.519999999999996,0.19164364640883974,5,0.49999999999999994,-0.8660254037844387,0.07668377730610008,0.9998617283398381
2012-06-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,66.8,34.61,UPPER WEST,WA MUNICIPAL,2012-06,1.8852,2012,63.480000000000004,3.319999999999993,0.1881906077348066,6,1.2246467991473532e-16,-1.0,0.08031719762688626,0.9998604782852768
2012-08-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,67.1,34.59,UPPER WEST,WA MUNICIPAL,2012-08,1.9262,2012,63.480000000000004,3.6199999999999903,0.18905386740331487,8,-0.8660254037844385,-0.5000000000000004,0.08368756489277389,0.9998607907989171
2012-09-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,66.0,34.92,UPPER WEST,WA MUNICIPAL,2012-09,1.9091,2012,63.480000000000004,2.519999999999996,0.18588858195211783,9,-1.0,-1.8369701987210297e-16,0.08228187513065978,0.9998596449155692
2012-10-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,71.0,37.57,UPPER WEST,WA MUNICIPAL,2012-10,1.8927,2012,63.480000000000004,7.519999999999996,0.2002762430939226,10,-0.8660254037844386,0.5000000000000001,0.08093372822430474,0.9998648534762413
2012-12-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,60.0,31.75,UPPER WEST,WA MUNICIPAL,2012-12,1.8841,2012,63.480000000000004,-3.480000000000004,0.16862338858195208,12,-2.4492935982947064e-16,1.0,0.08022677313926489,0.9998533946427627
2013-01-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,53.0,27.89,UPPER WEST,WA MUNICIPAL,2013-01,1.8966,2013,77.565,-24.564999999999998,0.14848066298342538,1,0.49999999999999994,0.8660254037844387,0.08125432413496232,0.9998314301424085
2013-02-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,54.0,28.57,UPPER WEST,WA MUNICIPAL,2013-02,1.9048,2013,77.565,-23.564999999999998,0.15135819521178634,2,0.8660254037844386,0.5000000000000001,0.08192839758813987,0.9998324718545429
2013-03-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,52.0,26.94,UPPER WEST,WA MUNICIPAL,2013-03,1.9241,2013,77.565,-25.564999999999998,0.14560313075506442,3,1.0,6.123233995736766e-17,0.08351493632549671,0.9998303884302742
2013-04-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,50.0,25.77,UPPER WEST,WA MUNICIPAL,2013-04,1.9456,2013,77.565,-27.564999999999998,0.1398480662983425,4,0.8660254037844387,-0.4999999999999998,0.08528232403809634,0.9998283050060053
2013-05-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,45.5,22.86,UPPER WEST,WA MUNICIPAL,2013-05,1.9621,2013,77.565,-32.065,0.1268991712707182,5,0.49999999999999994,-0.8660254037844387,0.08663869135241696,0.9998236173014005
2013-06-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,48.0,24.0,UPPER WEST,WA MUNICIPAL,2013-06,1.9858,2013,77.565,-29.564999999999998,0.1340930018416206,6,1.2246467991473532e-16,-1.0,0.08858692804025932,0.9998262215817365
2013-08-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,50.0,23.58,UPPER WEST,WA MUNICIPAL,2013-08,1.9943,2013,77.565,-27.564999999999998,0.1398480662983425,8,-0.8660254037844385,-0.5000000000000004,0.08928566271733358,0.9998283050060053
2013-09-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,50.25,23.16,UPPER WEST,WA MUNICIPAL,2013-09,1.9977,2013,77.565,-27.314999999999998,0.14056744935543275,9,-1.0,-1.8369701987210297e-16,0.08956515658816329,0.9998285654340389
2013-12-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,54.0,23.51,UPPER WEST,WA MUNICIPAL,2013-12,2.1088,2013,77.565,-23.564999999999998,0.15135819521178634,12,-2.4492935982947064e-16,1.0,0.09869802983792224,0.9998324718545429
2014-03-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,60.7,23.77,UPPER WEST,WA MUNICIPAL,2014-03,2.5828,2014,87.53,-26.83,0.17063766114180476,3,1.0,6.123233995736766e-17,0.13766276359476953,0.9998290706644241
2014-04-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,61.0,22.18,UPPER WEST,WA MUNICIPAL,2014-04,2.7399,2014,87.53,-26.53,0.17150092081031304,4,0.8660254037844387,-0.4999999999999998,0.15057702450869503,0.9998293831780645
2014-05-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,61.0,21.03,UPPER WEST,WA MUNICIPAL,2014-05,2.8597,2014,87.53,-26.53,0.17150092081031304,5,0.49999999999999994,-0.8660254037844387,0.16042507325145938,0.9998293831780645
2014-07-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,61.0,17.78,UPPER WEST,WA MUNICIPAL,2014-07,3.025,2014,87.53,-26.53,0.17150092081031304,7,-0.4999999999999997,-0.8660254037844388,0.17401340761856243,0.9998293831780645
2014-08-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,60.7,16.91,UPPER WEST,WA MUNICIPAL,2014-08,3.0599,2014,87.53,-26.83,0.17063766114180476,8,-0.8660254037844385,-0.5000000000000004,0.1768823299985497,0.9998290706644241
2014-09-15,UPPER WEST,WA MUNICIPAL,Wa,222,10.05,-2.48,cereals and tubers,Maize,51,100 KG,actual,Wholesale,GHS,60.7,17.15,UPPER WEST,WA MUNICIPAL,2014-09,3.1884,2014,87.53,-26.83,0.17063766114180476,9,-1.0,-1.8369701987210297e-16,0.18744555423431952,0.9998290706644241
